HEROP_ID,TotPop,TotPopHh,TotVetPop,TotUnits,TotWrkE,WhiteP,BlackP,AmIndP,AsianP,PacIsP,OtherP,HispP,ChildrenP,Und45P,Ovr65P,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,AgeOv18,Age18_64,DisbP,NoHsP,VetP,NonRelFhhP,NonRelNfhhP,BedCnt,PntInTm,YrlyBedCnt,UnempP,PovP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,NoIntP,VacantP,MobileP,LngTermP,RentalP,UnitDens,AlcTot,AlcDens,AlcPerCap,Ndvi
050US41057,26076,25354,2568,18892,10361.0,92.49,0.39,0.72,0.61,0.46,5.32,10.34,0.19,46.4,24.44,1222,2922,1272,1203,7955,1525,1614,1850,2616,6372,21131,14759,21.0,9.68,12.17,3.57,22.54,33,33,33,4.8,15.0,24488.0,27122.0,0.44,6.75,30.48,12.96,11.33,5846.0,56.42,14.83,42.75,10.66,24.67,30.92,17.14,5.0,0.0,0.0,0.28
050US41059,76898,72189,5527,30347,32139.0,85.48,0.93,3.23,0.87,0.18,9.3,26.42,0.26,60.84,14.9,5240,11163,5180,5132,30381,4698,4600,4637,4725,11454,57208,45754,16.3,17.82,9.67,3.54,21.31,48,48,48,7.9,18.1,25338.0,23464.0,0.44,8.84,28.05,11.76,13.05,18629.0,57.96,17.1,11.4,15.26,22.51,36.26,9.44,5.0,0.0,0.0,0.08
050US41061,26028,25258,2052,11744,11322.0,92.06,0.73,1.31,1.06,1.24,3.6,4.71,0.22,55.96,19.38,1574,3214,1764,2159,9776,1250,1543,1805,1823,5043,20269,15226,16.4,7.69,10.13,3.04,28.21,4,4,4,6.4,15.9,24648.0,27425.0,0.46,8.53,24.65,16.98,10.63,6130.0,54.14,14.98,10.75,15.81,21.48,35.94,5.77,5.0,0.0,0.0,0.16
050US41063,6924,6789,655,4197,3025.0,95.06,0.23,1.04,0.35,0.09,3.24,2.93,0.18,42.04,27.82,326,761,259,153,1824,327,448,599,713,1926,5646,3720,20.4,7.5,11.6,2.22,11.31,15,15,15,4.5,14.8,25237.0,28960.0,0.46,5.98,31.31,16.89,9.95,1555.0,51.4,18.95,24.59,15.25,33.41,34.34,1.33,2.0,0.0,0.0,0.15
050US41065,25866,24706,2294,11648,11539.0,87.21,0.32,3.58,0.71,0.59,7.6,17.77,0.23,53.95,19.95,1635,3276,1408,1494,9045,1418,1560,1825,1946,5161,20037,14876,18.2,14.16,11.45,3.08,16.49,125,116,112,4.4,13.4,27293.0,26249.0,0.42,7.26,26.89,16.68,13.89,6111.0,52.96,15.88,11.86,16.02,23.78,37.66,4.89,3.0,0.0,0.0,0.1
050US41067,581821,574836,32259,226355,301195.0,76.14,2.0,0.62,10.19,0.43,10.62,16.54,0.24,62.39,12.55,36491,77861,35771,35105,248658,40560,37386,35471,32350,73044,444412,371368,10.0,8.4,7.26,3.13,26.69,1126,1063,1016,5.0,9.6,36308.0,37657.0,0.43,6.82,25.11,12.8,10.91,111799.0,37.12,5.96,4.35,2.41,17.4,38.87,312.53,52.0,0.07,0.0,0.14
050US41069,1426,1409,154,988,490.0,93.83,0.0,0.7,0.42,0.0,5.05,9.68,0.15,37.31,34.22,68,123,37,100,341,61,64,118,163,488,1205,717,24.7,7.92,12.78,1.34,25.0,0,0,0,7.7,20.0,20313.0,21375.0,0.44,11.63,35.1,5.1,2.04,279.0,56.94,20.94,33.1,20.14,40.6,26.63,0.58,,,,0.09
050US41071,103820,98383,7407,38632,47108.0,88.31,0.86,1.17,1.45,0.26,7.94,15.83,0.23,58.17,16.29,5973,13491,7597,7317,40933,6390,6610,7023,6487,16913,80136,63223,15.4,11.75,9.25,3.32,23.72,264,263,264,5.4,13.7,27517.0,29141.0,0.45,9.34,29.05,11.86,11.36,23333.0,49.53,11.85,6.3,11.07,20.44,30.47,53.96,82.0,0.11,0.0,0.16
050US42001,102023,97864,7705,42068,50247.0,92.58,1.45,0.07,0.69,0.0,5.22,6.91,0.2,51.5,19.21,5155,11853,6858,6679,35534,7111,7746,7656,7372,19596,81177,61581,13.5,11.37,9.5,2.75,16.27,140,103,110,4.5,8.8,30392.0,30534.0,0.4,9.02,28.03,13.82,11.72,27030.0,53.79,15.41,6.77,6.54,32.81,22.76,81.09,4.0,0.01,0.0,0.21
050US42003,1225561,1190384,75923,598424,625294.0,80.11,12.88,0.11,3.65,0.03,3.21,2.03,0.19,54.6,18.11,64316,126731,72855,78289,478064,73925,82225,91361,86969,221970,994227,772257,13.3,5.71,7.64,2.06,17.91,3835,3682,3691,5.3,12.1,31816.0,36907.0,0.49,10.27,14.47,17.33,10.83,247379.0,39.56,13.46,10.1,0.7,32.82,35.27,819.63,109.0,0.15,0.0,0.14
050US42005,66331,65576,5410,32736,29632.0,97.65,0.89,0.03,0.29,0.0,1.14,0.74,0.19,48.34,21.04,3271,7287,3598,3457,21508,4587,4999,5490,5235,13954,53455,39501,18.6,10.53,10.12,1.96,14.84,136,128,136,6.3,11.7,26524.0,26465.0,0.42,6.9,29.07,18.85,12.28,17352.0,58.56,20.89,14.5,10.55,40.75,23.74,50.12,7.0,0.01,0.0,0.24
050US42007,166896,163942,12620,79280,81095.0,90.4,5.9,0.11,0.51,0.05,3.03,1.52,0.2,49.89,20.46,8551,18339,9057,9321,56375,10354,12514,14286,12335,34142,134298,100156,15.6,6.85,9.4,2.04,15.0,311,299,311,5.1,10.9,29376.0,30016.0,0.42,8.12,20.74,16.36,11.63,39409.0,48.6,16.68,10.67,4.41,36.48,26.74,182.37,12.0,0.03,0.0,0.17
050US42009,48611,48108,3600,24302,22017.0,97.59,0.54,0.11,0.38,0.0,1.38,1.18,0.2,48.29,21.84,2424,5431,2828,2575,15617,3339,3642,3700,3841,10617,38883,28266,17.4,12.53,9.26,2.78,14.44,66,66,66,4.9,12.7,25110.0,25163.0,0.42,5.82,28.49,13.29,12.92,13373.0,60.74,23.42,19.04,14.57,42.06,20.21,24.01,6.0,0.01,0.0,0.29
050US42011,416642,403159,23665,166768,203128.0,82.65,5.22,0.72,1.41,0.01,10.0,20.34,0.23,56.12,16.58,24272,52825,29753,28127,156732,27656,30396,30230,25445,69086,322426,253340,13.5,13.53,7.34,3.0,19.73,962,762,768,6.7,12.8,29468.0,30187.0,0.44,8.27,27.17,14.44,12.23,104420.0,51.41,14.92,7.38,2.91,29.89,28.32,194.74,28.0,0.03,0.0,0.18
050US42013,123842,120602,9802,56767,56627.0,95.51,1.62,0.03,0.7,0.04,2.09,1.22,0.21,52.05,19.8,6581,14374,7442,6927,43510,7872,8650,9473,8864,24518,98445,73927,17.4,9.07,9.96,2.76,15.61,281,270,280,5.0,14.6,25892.0,26648.0,0.44,7.53,19.6,17.55,15.08,28900.0,51.04,18.53,9.06,6.46,34.72,29.84,107.96,9.0,0.02,0.0,0.2
050US42015,61304,60525,5538,30592,26708.0,96.92,0.44,0.06,0.68,0.01,1.89,1.44,0.22,50.68,20.26,3654,7610,3499,3296,19804,3925,4561,4854,4474,12422,47744,35322,15.3,11.09,11.6,3.41,16.36,39,30,38,4.8,12.0,27048.0,27319.0,0.43,6.87,32.14,18.64,11.06,16428.0,61.51,18.07,18.89,15.1,36.89,24.64,26.66,4.0,0.0,0.0,0.28
050US42017,626370,616916,34363,249732,330564.0,88.02,4.0,0.16,4.7,0.02,3.1,5.15,0.21,51.61,17.61,30389,74571,39793,36291,218306,44699,50970,52165,44949,110321,495803,385482,10.9,6.14,6.93,1.82,17.51,632,561,555,4.5,6.1,39030.0,44103.0,0.45,9.11,19.09,14.96,11.97,128080.0,38.75,9.04,4.94,1.92,35.22,23.45,413.17,56.0,0.09,0.0,0.19
050US42019,186566,180891,13921,82455,93394.0,95.91,0.94,0.04,1.26,0.02,1.82,1.44,0.2,52.21,17.71,9606,21344,12716,10835,66465,13297,14326,14914,13569,33045,148369,115324,12.3,5.42,9.39,1.72,18.05,337,315,324,4.2,8.3,32870.0,36383.0,0.44,7.93,23.0,15.29,12.17,41516.0,44.45,12.1,7.54,8.74,32.0,24.38,104.56,18.0,0.02,0.0,0.19
050US42021,134550,127382,11053,65878,57311.0,93.64,3.33,0.05,0.48,0.03,2.47,1.58,0.19,49.84,21.39,6753,14562,8619,8547,45750,8368,9245,10096,10991,28785,108493,79708,18.3,8.69,10.2,2.57,13.52,114,73,114,6.6,15.4,25198.0,25779.0,0.44,9.13,18.35,21.01,11.82,31437.0,54.85,20.71,13.79,4.09,41.39,26.02,95.7,14.0,0.02,0.0,0.25
050US42023,4686,4601,470,4438,2152.0,96.61,0.11,0.43,0.81,0.0,2.05,0.87,0.17,41.31,26.16,200,396,305,180,1340,270,392,403,459,1226,3907,2681,18.7,8.96,12.03,4.36,11.71,0,0,0,3.6,14.3,24733.0,25898.0,0.42,5.53,44.47,12.87,8.74,1322.0,61.43,24.63,49.71,12.87,42.21,27.11,11.2,3.0,0.01,0.0,0.27
050US42025,63931,63021,5470,34715,29356.0,96.18,1.98,0.04,0.51,0.01,1.28,4.51,0.2,48.76,20.15,2955,7243,3509,3168,20973,4603,5075,5377,4825,12880,51415,38535,16.2,10.36,10.65,3.06,21.86,50,46,42,7.0,12.5,27683.0,26867.0,0.4,7.55,24.28,17.73,11.44,16704.0,56.9,17.57,25.86,4.23,34.49,22.52,91.01,9.0,0.02,0.0,0.28
050US42027,161443,143294,8322,66312,76741.0,87.51,3.96,0.1,6.35,0.03,2.05,2.9,0.15,64.08,13.27,6443,13659,16322,27403,83356,8882,9580,9155,8945,21423,136949,115526,9.6,5.67,6.08,2.32,42.62,1570,1238,1540,4.3,18.4,25552.0,29432.0,0.47,28.9,12.96,12.17,9.58,30016.0,39.11,11.05,12.67,5.01,25.41,38.17,59.75,10.0,0.01,0.0,0.23
050US42029,517156,502802,26023,199050,270154.0,85.34,5.94,0.11,5.18,0.02,3.42,7.32,0.23,55.97,15.44,29076,68720,36620,32262,191662,36586,39453,38901,32902,79856,397609,317753,8.7,6.75,6.55,1.96,23.39,934,873,915,4.4,6.8,41522.0,48225.0,0.46,10.13,19.92,12.48,9.88,90098.0,33.35,8.87,4.75,2.74,28.68,24.76,265.22,37.0,0.05,0.0,0.22
050US42031,38827,37548,2802,20447,17636.0,96.55,1.1,0.21,0.53,0.06,1.55,0.86,0.19,53.99,18.7,1960,4045,2899,3576,14956,2414,2610,2727,2855,7260,31518,24258,16.6,10.43,8.89,2.68,22.18,16,10,16,6.6,16.2,23297.0,24293.0,0.43,10.14,23.82,19.96,10.16,10511.0,59.6,18.72,22.61,12.37,35.9,31.03,34.03,6.0,0.01,0.0,0.26
050US42033,80216,74601,6114,39136,33904.0,94.97,2.8,0.23,0.49,0.0,1.51,2.92,0.18,50.45,19.67,3674,8470,4216,4605,28324,5839,6135,6457,5540,15777,65399,49622,19.3,13.08,9.35,3.26,15.31,185,154,185,7.1,14.9,23955.0,23743.0,0.43,7.39,23.27,17.84,13.61,20476.0,60.39,22.64,19.9,12.91,38.76,22.46,34.19,8.0,0.01,0.0,0.28
050US42035,39074,37314,2885,19215,17867.0,96.21,1.63,0.2,0.76,0.03,1.16,1.48,0.2,56.64,18.0,2085,4531,3158,4043,15515,2306,2458,2802,2342,7035,31106,24071,16.5,11.27,9.28,2.79,26.78,33,27,32,5.6,17.4,24003.0,23780.0,0.41,10.23,26.87,13.77,13.26,10229.0,57.25,19.18,23.27,9.92,32.85,30.56,21.64,3.0,0.0,0.0,0.28
050US42037,66220,61657,4272,30081,30132.0,94.89,1.84,0.12,1.12,0.04,1.98,2.67,0.18,54.48,18.4,3020,6722,5404,7212,26337,4150,4390,5067,4351,12183,54459,42276,13.3,10.02,7.85,3.05,23.71,55,29,55,4.9,14.3,26520.0,25794.0,0.45,10.16,25.48,18.22,12.4,16365.0,54.31,18.5,11.63,8.2,32.89,30.55,62.27,4.0,0.01,0.0,0.22
050US42039,86164,82736,6317,44861,38481.0,95.57,1.81,0.04,0.47,0.04,2.07,1.26,0.21,52.25,19.4,4663,10165,5994,5440,30191,5512,6064,6298,6553,16718,67957,51239,17.4,10.68,9.3,3.08,18.72,170,154,170,5.9,14.1,25380.0,25731.0,0.43,9.73,31.46,16.35,10.37,21965.0,57.08,19.03,21.95,13.82,34.22,27.0,44.32,6.0,0.01,0.0,0.23
050US42041,247433,234236,18581,105204,125972.0,88.24,3.8,0.13,4.07,0.02,3.74,3.73,0.2,55.36,17.78,13221,28213,16594,16475,95554,16283,16942,17374,15845,44001,197258,153257,11.6,7.68,9.45,2.4,18.55,352,320,349,3.8,7.4,34643.0,36012.0,0.42,9.01,14.61,13.19,12.74,51275.0,40.7,11.88,6.01,4.34,27.88,29.62,192.86,22.0,0.04,0.0,0.17
050US42043,274515,267370,17536,123740,137092.0,71.03,19.19,0.24,4.16,0.03,5.34,8.9,0.22,56.41,16.12,17182,33997,16433,16933,103666,17624,19176,19856,18752,44262,212762,168500,12.9,10.25,8.25,2.85,17.75,751,649,668,5.0,12.7,32134.0,32485.0,0.45,7.71,14.56,17.65,11.41,61591.0,44.93,15.09,9.74,2.61,28.27,36.78,235.74,23.0,0.04,0.0,0.15
050US42045,563527,541725,27551,224158,276888.0,69.43,21.43,0.17,5.54,0.04,3.39,3.67,0.22,57.05,15.69,33746,68911,39981,39387,218845,36043,39720,40734,37116,88412,438615,350203,11.9,7.19,6.28,2.45,15.52,1026,916,1026,6.0,10.0,34466.0,38251.0,0.48,11.32,13.58,18.22,10.28,112423.0,40.6,11.49,7.92,0.31,32.31,30.87,1219.46,36.0,0.2,0.0,0.14
050US42047,30608,30202,2500,17759,15225.0,98.01,0.55,0.25,0.52,0.0,0.67,0.79,0.2,47.18,21.08,1598,3285,1709,1646,9558,2247,2450,2759,2259,6452,24601,18149,16.0,7.69,10.16,3.16,11.36,47,47,46,3.8,9.8,29590.0,28476.0,0.41,6.05,46.72,14.51,9.2,9569.0,62.85,17.2,22.7,6.89,43.72,22.53,21.46,4.0,0.0,0.0,0.31
050US42049,275972,263029,19933,121124,126884.0,86.77,7.27,0.24,1.66,0.02,4.04,4.12,0.22,56.14,16.79,15661,33459,19777,19111,105807,17095,18487,20656,18472,46335,216136,169801,15.3,8.73,9.23,2.74,19.58,1141,993,1066,5.9,16.3,25792.0,27349.0,0.46,9.19,23.04,18.21,10.49,64759.0,51.04,15.69,9.14,5.43,30.68,34.2,151.58,34.0,0.04,0.0,0.17
050US42051,132289,127401,9801,63669,55046.0,92.57,3.92,0.04,0.33,0.26,2.88,1.14,0.19,50.31,20.12,6687,14159,7269,7484,45707,9001,9487,10296,10341,26611,106728,80117,19.3,11.44,9.19,2.71,15.49,244,191,244,7.3,17.7,24286.0,25876.0,0.47,7.79,23.98,18.48,13.22,31677.0,57.55,21.97,14.38,10.23,41.12,26.08,80.56,11.0,0.01,0.0,0.25
050US42053,7351,3253,607,8421,866.0,64.66,30.0,0.31,0.31,0.0,4.72,6.34,0.1,56.96,22.12,161,345,306,498,3681,298,403,415,422,1626,6603,4977,28.5,17.58,9.19,1.13,11.46,0,0,0,6.3,14.5,16617.0,15360.0,0.38,4.85,26.21,16.51,9.12,557.0,64.32,24.03,80.63,19.18,43.62,14.1,19.71,1.0,0.0,0.0,0.3
050US42055,153751,151543,12312,65192,73248.0,92.91,3.83,0.15,0.82,0.01,2.29,5.43,0.23,54.22,18.81,9407,19248,9820,8272,54711,9951,10824,10577,10113,28920,118937,90017,14.2,12.57,10.36,2.69,15.37,197,156,177,5.3,10.3,30730.0,29748.0,0.41,7.71,24.67,14.77,12.31,39518.0,53.95,16.4,7.64,8.02,30.14,29.98,84.42,12.0,0.02,0.0,0.2
050US42057,14506,14471,1061,7235,6617.0,96.37,2.13,0.25,0.3,0.0,0.95,0.52,0.2,49.99,20.63,723,1667,850,800,4862,1035,1112,1070,1045,2992,11558,8566,16.2,12.72,9.18,2.4,16.22,0,0,0,5.6,11.4,27869.0,26082.0,0.41,7.04,35.62,13.84,11.29,4133.0,62.46,25.46,17.76,18.13,40.06,21.36,16.54,1.0,0.0,0.0,0.29
050US42059,37144,33627,2761,16683,14652.0,94.18,3.28,0.09,0.33,0.02,2.09,1.51,0.19,53.59,17.96,1939,4015,2310,2517,13953,2474,2670,2821,2600,6672,29965,23293,19.2,12.58,9.22,2.31,16.67,33,32,29,4.4,14.2,25681.0,26902.0,0.44,10.14,28.28,17.56,10.81,8308.0,56.7,18.3,14.82,18.0,34.71,25.85,28.97,4.0,0.01,0.0,0.23
050US42061,45421,39983,3595,22633,18486.0,91.67,5.47,0.11,0.53,0.02,2.2,1.89,0.18,51.93,19.97,2033,4807,2903,2951,16747,2952,3245,3352,3213,9072,37031,27959,16.7,10.88,9.71,2.28,17.49,30,21,30,6.3,13.3,24013.0,24159.0,0.41,12.67,26.95,15.96,10.13,10437.0,56.46,20.28,25.74,13.22,38.52,24.35,25.88,2.0,0.0,0.0,0.28
050US42063,85755,79884,5449,38960,37489.0,94.65,2.26,0.24,0.98,0.02,1.85,1.29,0.18,55.26,18.21,4061,8673,7420,9928,34655,4969,5571,6400,5814,15612,70179,54567,15.3,10.34,7.77,2.5,25.32,170,141,170,7.3,16.8,22295.0,25276.0,0.46,11.26,24.11,16.15,13.05,20750.0,55.35,22.19,13.01,11.15,36.8,29.68,47.08,7.0,0.01,0.0,0.23
050US42065,44084,43335,3150,22673,19889.0,97.92,0.53,0.18,0.29,0.05,1.03,0.87,0.21,51.27,20.1,2486,5245,2572,2434,14872,2806,3077,3535,3203,8860,34730,25870,16.1,10.33,9.07,2.83,14.05,65,33,65,4.3,13.9,25369.0,24974.0,0.42,6.66,31.27,18.29,11.01,12419.0,62.44,23.19,18.56,9.08,37.93,24.52,34.75,7.0,0.01,0.0,0.25
050US42067,24562,24280,1521,11152,11171.0,96.67,1.04,0.0,0.5,0.0,1.79,3.55,0.23,52.57,19.42,1400,3145,1530,1290,8367,1645,1760,1774,1701,4770,18988,14218,14.1,16.97,8.01,2.69,22.67,0,0,0,3.9,11.9,26492.0,25057.0,0.4,5.63,37.19,11.66,11.4,6781.0,60.7,23.77,15.67,11.06,36.95,23.88,28.5,3.0,0.01,0.0,0.27
050US42069,211454,203380,14038,99659,98366.0,91.61,2.84,0.06,2.65,0.02,2.82,7.13,0.2,53.11,19.28,11203,24219,13531,13194,76877,13661,14745,14815,15160,40774,168457,127683,15.6,9.13,8.34,2.97,18.47,482,468,454,4.8,15.1,26592.0,28427.0,0.46,10.4,18.11,17.12,12.16,48044.0,48.84,17.72,13.08,2.57,34.0,35.0,217.23,26.0,0.06,0.0,0.2
050US42071,538347,526356,29593,209870,270060.0,88.5,4.28,0.16,2.17,0.02,4.87,10.26,0.24,57.25,17.15,35218,71176,36248,34827,201795,32111,35821,36708,33208,92310,410196,317886,12.0,15.15,7.22,2.27,21.54,738,744,658,4.0,10.0,30615.0,30778.0,0.43,8.31,27.54,14.29,11.89,137827.0,51.04,16.21,4.76,3.79,28.68,31.97,222.35,34.0,0.04,0.0,0.17
050US42073,87382,85093,6252,41228,39489.0,93.16,3.67,0.1,0.49,0.0,2.59,1.37,0.2,49.87,21.07,4448,9789,5345,5228,29341,5558,6056,6675,7107,18408,69913,51505,17.7,9.8,8.95,2.62,12.36,453,425,453,6.2,14.1,25431.0,27734.0,0.46,7.96,24.04,17.21,11.88,20894.0,52.91,18.67,10.48,6.87,39.11,26.04,115.1,11.0,0.03,0.0,0.19
050US42075,138674,135380,9529,57336,67157.0,87.1,2.4,0.07,1.4,0.04,8.99,12.65,0.23,54.67,18.8,8425,18001,8826,8357,49392,8718,9445,9357,9268,26068,106866,80798,13.2,12.96,8.94,3.02,18.75,376,315,376,5.3,10.4,30070.0,28560.0,0.4,7.78,22.96,16.64,12.56,36568.0,54.45,16.39,7.07,5.22,26.05,30.18,158.47,7.0,0.02,0.0,0.18
050US42077,362613,353481,18900,145589,176888.0,78.48,6.98,0.32,3.35,0.04,10.84,23.56,0.23,57.28,16.19,21454,46448,24088,23857,139793,23477,25303,24494,22938,58706,280105,221399,13.8,11.43,6.75,3.15,20.11,789,657,725,6.5,12.5,30335.0,32252.0,0.45,8.76,20.87,15.87,11.82,85262.0,48.2,13.38,5.21,2.08,26.63,35.16,421.75,27.0,0.08,0.0,0.16
050US42079,317884,305704,22088,149897,150246.0,88.67,4.61,0.21,1.24,0.06,5.22,11.03,0.2,52.55,19.37,16130,34847,19503,20569,116064,21503,22975,23076,21716,61573,255393,193820,15.6,10.66,8.65,2.92,15.43,910,828,870,6.3,14.9,27054.0,27919.0,0.45,7.92,21.23,16.47,13.28,78938.0,52.54,19.39,14.57,3.08,35.82,31.44,168.36,38.0,0.04,0.0,0.2
050US42081,114859,108781,8873,53340,53722.0,91.88,4.8,0.16,0.71,0.02,2.44,1.98,0.21,54.01,18.5,6315,13329,7242,7378,42389,7100,7899,8476,8106,21245,91212,69967,15.6,10.2,9.73,3.23,17.57,270,236,241,5.2,14.2,26103.0,26867.0,0.42,9.64,24.09,17.21,12.16,28644.0,53.32,16.95,13.95,6.51,33.42,30.6,43.41,12.0,0.01,0.0,0.22
050US42083,41806,38804,3424,21282,18267.0,94.48,2.49,0.07,0.44,0.04,2.48,2.09,0.2,52.83,18.51,2091,4706,2774,2646,15291,2850,2885,3296,2947,7740,33433,25693,18.4,8.91,10.24,4.13,18.15,163,137,163,6.8,16.8,24380.0,25517.0,0.45,8.83,30.96,20.65,9.71,10898.0,59.66,19.41,19.33,8.73,34.07,26.29,21.73,6.0,0.01,0.0,0.3
050US42085,112630,105309,8986,52200,49595.0,91.23,5.67,0.11,0.69,0.0,2.3,1.44,0.2,50.54,20.71,5449,12262,8030,7710,39210,7299,8105,8631,8352,23322,90309,66987,17.1,10.16,9.95,2.43,14.23,44,34,44,5.3,14.2,24987.0,26561.0,0.44,9.23,23.42,18.89,12.45,27570.0,55.59,18.22,11.82,7.72,36.12,27.06,77.61,8.0,0.01,0.0,0.2
050US42087,46362,45686,3760,21815,21081.0,96.88,0.79,0.16,0.19,0.06,1.92,1.5,0.23,51.61,20.78,2852,5787,2760,2507,15289,3074,3266,3231,3230,9633,35913,26280,16.2,14.79,10.47,2.98,17.63,54,35,54,3.6,14.4,24715.0,24407.0,0.41,6.41,33.17,16.65,11.69,13187.0,62.55,25.94,12.47,8.91,35.91,29.63,53.07,3.0,0.01,0.0,0.24
050US42089,167586,165291,10936,81328,78487.0,76.74,14.41,0.34,2.41,0.04,6.06,15.41,0.2,52.79,16.26,7390,19125,13121,12580,61951,11958,13947,13796,12171,27248,133799,106551,15.3,10.65,8.18,2.33,24.58,385,285,342,7.9,11.5,27945.0,28486.0,0.41,8.24,16.7,13.44,13.31,38418.0,48.95,12.69,30.2,3.76,29.2,22.29,133.71,14.0,0.02,0.0,0.3
050US42091,821301,799239,40892,332631,431585.0,79.42,9.08,0.13,7.48,0.03,3.87,5.01,0.22,54.76,17.0,45763,101119,51275,47332,302886,56412,60708,60364,54420,139629,642409,502780,10.0,5.78,6.37,1.85,17.22,713,693,644,4.6,6.2,41205.0,46776.0,0.47,10.14,17.77,15.18,9.94,150111.0,34.78,8.41,5.62,0.87,30.64,28.19,688.74,59.0,0.12,0.0,0.18
050US42093,18294,17537,1449,8178,8761.0,92.44,1.77,0.03,4.73,0.0,1.03,0.93,0.2,51.36,20.43,1016,2026,988,850,6354,1083,1284,1321,1473,3737,14613,10876,14.2,9.3,9.92,2.73,16.73,27,22,27,2.2,11.1,29044.0,34095.0,0.48,7.11,17.18,33.16,10.3,4954.0,56.55,20.31,8.51,7.19,36.04,31.25,62.79,2.0,0.02,0.0,0.22
050US42095,301778,290618,18588,122862,148960.0,86.12,5.52,0.28,2.75,0.04,5.29,12.83,0.2,53.62,18.21,14851,34712,21065,20560,112241,20171,22034,22115,20703,54951,240726,185775,12.5,9.41,7.72,2.51,21.88,503,441,425,5.3,9.1,31179.0,34017.0,0.44,9.78,21.42,15.93,11.88,69890.0,46.92,13.75,7.11,2.25,30.84,28.29,332.38,22.0,0.06,0.0,0.18
050US42097,92325,88085,6931,45427,41723.0,94.79,2.67,0.27,0.34,0.08,1.84,3.26,0.2,50.7,20.45,4753,10181,5093,4934,31879,5977,6858,7342,6450,18885,74087,55202,16.7,12.87,9.36,3.16,14.2,66,55,66,4.5,13.9,26005.0,25506.0,0.44,7.51,24.52,22.34,11.51,24785.0,59.4,24.07,13.86,4.77,35.46,29.1,99.19,5.0,0.01,0.0,0.18
050US42099,45924,45315,3470,20784,22786.0,97.05,0.93,0.19,0.4,0.0,1.43,1.86,0.22,52.5,17.42,2645,5501,2710,2530,15962,3275,3583,3505,3451,8002,35964,27962,14.1,12.47,9.66,2.99,15.3,47,47,47,3.7,8.5,31805.0,29685.0,0.39,6.25,23.06,12.29,11.92,12040.0,52.84,18.27,12.96,12.0,35.55,20.18,37.69,6.0,0.01,0.0,0.27
050US42101,1575522,1526565,59623,682893,688298.0,41.19,42.27,0.37,7.15,0.05,8.97,14.45,0.22,63.42,13.17,107792,185494,98497,119986,705847,91793,95076,94982,86975,207563,1229255,1021692,16.3,16.07,4.85,3.35,23.8,11962,10092,11375,10.2,24.9,25340.0,26557.0,0.52,9.99,11.7,20.42,9.83,327032.0,47.51,19.15,12.9,0.23,27.99,47.02,5087.4,89.0,0.66,0.0,0.07
050US42103,55498,55123,4181,38982,24860.0,89.06,6.19,0.13,1.52,0.05,3.04,10.65,0.19,46.62,21.44,1826,6146,3727,3040,17900,3888,4791,4815,4233,11899,45178,33279,17.2,7.11,9.27,2.23,17.53,8,8,8,7.4,10.0,28580.0,33111.0,0.44,8.5,15.37,12.48,14.15,11847.0,47.65,10.87,43.89,3.36,25.99,16.91,71.53,6.0,0.01,0.0,0.28
050US42105,16937,16666,1524,12998,6631.0,97.3,0.4,0.23,0.34,0.0,1.72,1.29,0.21,47.8,22.79,904,2008,951,898,5184,1023,1261,1326,1371,3860,13387,9527,19.5,11.86,11.39,2.39,18.26,5,5,0,6.6,14.3,23381.0,24087.0,0.43,6.97,32.97,16.03,8.96,4058.0,61.2,19.86,49.82,13.87,33.85,22.9,12.02,2.0,0.0,0.0,0.35
050US42107,143555,136329,11111,69804,62675.0,93.61,3.01,0.21,0.51,0.01,2.64,4.09,0.2,51.04,19.69,7055,16263,7622,7706,49956,10189,10646,10663,10520,28263,115182,86919,17.6,11.41,9.65,2.82,12.93,132,123,110,6.2,12.7,27018.0,26070.0,0.43,7.43,28.88,17.71,13.51,36754.0,58.64,20.57,15.86,3.98,39.0,24.62,89.65,16.0,0.02,0.0,0.24
050US42109,40466,38205,2326,16378,20196.0,96.49,1.03,0.03,0.68,0.0,1.78,2.23,0.21,55.37,17.81,2126,4936,3294,3112,15343,2620,2832,2848,2555,7206,31929,24723,11.9,14.36,7.28,3.05,14.81,39,39,39,2.7,10.6,26939.0,26415.0,0.4,9.62,30.19,14.53,13.26,11118.0,55.05,22.41,10.15,7.85,33.86,27.83,49.81,4.0,0.01,0.0,0.24
050US42111,74949,69798,5833,38421,32603.0,95.22,2.59,0.08,0.4,0.03,1.69,1.47,0.18,48.94,21.26,3434,7750,3989,4090,25498,5065,5572,6023,5676,15931,61108,45177,16.5,11.94,9.55,2.17,13.91,93,92,93,5.4,12.4,24831.0,25294.0,0.43,6.0,27.01,16.13,10.9,18902.0,57.98,25.05,22.68,11.56,42.0,21.76,35.76,5.0,0.0,0.0,0.27
