HEROP_ID,TotPop,TotUnits,Ovr65P,WhiteP,BlackP,AmIndP,PacIsP,OtherP,PovP,UnempP,VacantP,TotPopHh,TotVetPop,TotWrkE,DisbP,VetP,NonRelFhhP,NonRelNfhhP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkP,MobileP,LngTermP,RentalP,UnitDens
050US19115,11125,5063,18.8,87.5,1.2,0.2,0.0,0.4,9.1,4.1,14.2,10999.0,8613.0,5468,11.8,6.2,4.6,1.6,38660,29762,0.431,7.6,46.5,12.3,9.0,59.9,13.4,28.7,59.5,12.6
050US19125,33193,14280,17.8,95.6,1.1,0.2,0.0,0.5,7.3,2.5,5.2,31511.0,25476.0,16702,14.6,7.5,2.4,1.7,41143,33571,0.4273,11.2,34.5,15.7,9.5,50.6,5.2,19.1,48.9,25.8
050US13187,33009,13768,17.8,94.2,2.1,0.4,0.0,0.2,14.1,4.8,13.8,31526.0,26957.0,15677,12.6,8.2,7.6,7.0,30272,29361,0.5146,13.7,23.1,11.3,12.9,51.2,19.9,18.9,77.6,48.7
050US17009,6599,2454,14.9,78.0,18.2,0.6,0.0,0.1,10.8,3.1,14.8,4743.0,5416.0,2307,19.6,6.1,1.7,2.1,40469,22835,0.3872,3.8,19.2,16.2,9.4,55.5,12.1,29.4,44.4,8.0
050US08119,24981,13270,21.8,92.3,0.7,0.9,0.0,2.4,9.2,3.9,21.2,24877.0,20627.0,12029,14.4,17.2,4.9,4.1,40003,34541,0.4134,8.2,20.1,11.9,9.5,44.0,8.0,15.6,46.0,23.8
050US12001,268105,118861,14.2,67.2,20.1,0.3,0.0,0.4,20.7,5.0,14.2,252700.0,219764.0,127147,11.2,6.8,6.1,10.0,32146,29821,0.5126,21.3,9.8,18.0,10.7,40.0,7.4,16.6,106.9,135.7
050US09015,116657,49840,16.6,88.3,2.5,0.4,0.0,0.9,11.5,6.9,8.5,111354.0,93351.0,58144,14.0,7.9,5.8,3.0,40026,33337,0.4251,12.2,23.2,15.6,12.7,48.2,2.5,28.1,69.5,97.2
050US12027,37371,15307,22.3,81.9,12.1,0.1,0.0,0.4,26.0,8.8,18.9,33929.0,30158.0,13363,16.2,8.0,11.6,4.6,24367,18193,0.4129,6.5,34.0,8.8,12.1,68.1,29.6,18.1,82.2,24.0
050US05123,25477,10969,16.4,40.2,52.9,0.5,0.0,0.1,28.4,6.0,15.1,22213.0,19950.0,8791,19.6,6.0,7.5,2.6,27309,19743,0.5111,6.9,31.5,14.1,11.6,62.7,13.7,23.7,106.3,17.3
050US26011,15013,9873,24.9,95.9,0.4,1.3,0.0,0.8,14.5,6.8,33.3,14813.0,12295.0,6045,19.2,9.5,3.6,2.1,30686,25556,0.4038,5.0,30.2,15.6,11.7,60.5,13.7,34.4,32.8,27.2
050US18043,77879,33011,16.1,89.7,5.2,0.3,0.0,0.4,9.4,4.1,11.4,76463.0,60236.0,38626,13.8,7.1,5.0,2.9,40487,34609,0.4436,7.2,23.1,14.9,9.7,45.4,2.0,26.6,58.7,222.3
050US21215,18945,7368,13.8,95.9,1.5,0.1,0.0,0.5,8.2,4.8,6.4,18824.0,14601.0,9875,13.8,7.0,5.7,2.9,44531,35209,0.3917,8.2,27.7,16.1,11.3,51.3,6.8,18.5,36.8,39.5
050US21221,14569,7972,22.8,89.8,6.9,0.0,0.0,0.1,14.8,7.9,25.8,14478.0,11296.0,5943,27.2,14.2,4.1,1.4,35044,26953,0.4336,11.6,26.5,15.3,12.2,57.0,15.4,24.2,51.9,18.1
050US22059,14950,6758,16.5,84.1,10.5,1.2,0.0,0.4,17.8,4.4,28.0,13564.0,11406.0,5788,13.7,5.5,7.8,1.0,39461,25656,0.4588,10.0,30.9,25.1,10.1,66.0,28.7,27.6,48.0,10.8
050US22073,154679,68905,14.8,58.6,37.6,0.2,0.0,0.3,23.3,5.4,17.3,147832.0,116057.0,65345,13.5,7.1,8.1,3.0,32751,26310,0.5136,11.5,13.5,18.1,13.6,49.0,12.5,21.0,104.1,112.9
050US22083,20251,9026,17.7,61.8,35.7,0.0,0.0,0.5,29.5,6.6,16.2,19182.0,15549.0,7855,15.8,5.5,10.3,1.3,30862,20644,0.4744,9.7,25.7,14.1,13.5,53.2,21.0,29.4,88.2,16.2
050US22087,46694,17151,11.4,68.6,23.5,0.4,0.0,0.9,23.2,9.0,11.6,46394.0,34268.0,19455,16.5,4.9,10.4,2.6,35186,22999,0.4711,9.6,17.7,11.3,14.3,54.2,5.9,22.8,86.9,45.4
050US40071,44074,21455,19.2,77.4,1.9,9.8,0.0,5.4,16.1,6.6,18.9,43082.0,33111.0,18695,19.3,10.8,6.8,3.2,30846,26705,0.4497,10.3,28.8,12.4,10.7,55.5,6.9,19.5,82.2,23.3
050US09003,892153,380383,17.1,68.8,13.8,0.3,0.0,0.3,10.8,5.8,7.0,867516.0,703862.0,449633,12.1,5.2,5.7,2.7,48157,41470,0.4716,9.5,16.8,16.2,10.5,40.1,0.6,25.4,78.9,517.6
050US05141,16578,10519,25.9,94.4,0.6,1.3,0.0,1.5,16.3,7.1,31.4,16388.0,13379.0,5833,26.2,10.2,5.4,1.7,28998,23244,0.4248,7.6,24.9,16.1,12.0,58.8,22.0,20.5,43.0,14.8
050US26117,63516,28675,17.4,93.6,2.2,0.6,0.0,0.6,12.8,4.0,15.8,60818.0,49350.0,27192,16.3,8.2,5.5,2.5,32809,25010,0.4051,5.6,34.5,14.1,12.7,58.2,14.5,27.5,45.7,40.7
050US26121,173679,74335,16.9,80.1,13.2,0.7,0.0,0.8,14.1,7.2,11.1,167128.0,133540.0,76653,14.4,8.5,6.0,3.2,33961,26655,0.4345,6.2,33.4,15.2,11.5,57.2,7.5,25.3,54.1,147.5
050US49055,2698,1695,21.8,97.3,0.1,0.6,0.0,0.3,10.1,1.8,41.3,2647.0,1994.0,1153,14.7,6.3,6.1,1.3,33828,23184,0.3978,10.1,31.7,8.9,14.4,47.6,10.1,19.8,74.1,0.7
050US42081,114014,53533,19.3,91.1,4.8,0.1,0.0,0.3,13.6,5.1,13.8,107566.0,90613.0,52692,15.9,9.7,3.5,2.8,34405,28465,0.4232,8.5,23.6,17.2,11.8,53.9,5.7,29.8,67.5,43.6
050US19061,97193,41518,17.8,91.9,3.1,0.2,0.0,0.3,9.9,4.1,6.9,93145.0,75002.0,50479,11.2,7.0,3.4,2.9,37881,34275,0.4554,9.4,24.0,14.9,13.1,46.3,3.7,21.3,54.4,68.3
050US19067,15713,7571,22.1,93.2,1.5,0.6,0.0,0.0,12.5,2.6,8.9,15405.0,12172.0,7750,15.8,9.7,2.8,1.2,35779,30547,0.4435,9.7,37.6,14.7,9.2,51.5,1.3,26.2,49.8,15.1
050US19139,42703,18199,16.4,88.9,2.4,0.3,0.0,0.6,9.6,3.3,9.1,42032.0,32073.0,21276,11.1,6.0,4.1,2.4,38756,30902,0.4228,9.2,41.4,12.5,8.2,55.0,6.5,24.3,59.4,41.6
050US19143,6016,2960,21.5,93.2,0.9,0.2,0.0,0.8,12.2,3.0,10.0,5930.0,4594.0,3085,12.4,10.8,0.8,2.2,38806,31097,0.3767,6.7,42.1,15.4,8.3,56.6,0.8,27.5,48.0,7.4
050US19153,485418,204110,13.1,82.6,7.0,0.2,0.0,0.3,10.4,4.6,6.4,476811.0,363943.0,257853,11.1,6.4,4.7,3.8,42951,36290,0.4313,7.6,16.3,13.3,11.4,39.0,2.2,16.5,72.8,356.7
050US19157,18391,9160,20.4,93.3,1.3,0.0,0.0,0.6,10.9,5.0,14.6,16772.0,14803.0,9376,11.4,7.8,2.1,1.1,35953,34576,0.4815,18.5,28.4,9.9,10.7,46.9,4.5,25.2,60.7,15.7
050US26101,24539,15866,25.5,90.8,2.7,1.6,0.0,1.8,10.8,7.3,38.9,23110.0,20262.0,9682,17.3,10.1,4.7,2.8,31599,28365,0.4428,6.3,24.5,15.5,10.6,54.8,7.2,31.6,32.5,29.3
050US19005,13761,7816,22.6,95.4,1.2,1.1,0.0,0.1,11.4,2.8,23.9,13462.0,10579.0,6804,11.4,7.2,1.8,0.7,36778,28546,0.4098,7.5,33.0,17.6,15.1,56.4,15.5,30.4,41.8,12.2
050US19013,131813,58187,16.5,83.1,9.6,0.4,0.0,0.2,15.5,5.3,8.4,127011.0,103179.0,68084,13.1,6.6,3.7,5.4,33133,31347,0.4658,10.0,24.8,14.3,14.1,50.6,3.3,21.0,79.5,102.8
050US19019,21141,9113,18.0,97.1,0.1,0.2,0.0,0.4,7.4,2.9,11.9,20886.0,15516.0,10682,12.5,8.6,2.2,1.9,36812,33287,0.4436,8.6,36.5,16.4,12.1,52.2,5.3,27.3,45.0,16.0
050US20139,15855,7618,19.7,95.4,0.6,0.2,0.0,1.4,12.9,4.1,13.0,15659.0,12124.0,7538,16.5,11.6,3.7,1.8,35727,28945,0.4111,8.9,23.0,15.3,9.2,52.3,11.0,23.0,51.1,10.8
050US42069,210162,100576,19.9,89.2,2.8,0.1,0.0,0.4,13.8,4.2,12.8,202265.0,167140.0,98930,15.6,7.3,5.0,2.4,36608,30452,0.4564,9.4,17.4,17.5,12.2,49.0,2.2,30.4,75.7,219.1
050US40115,31283,14091,18.2,66.0,1.1,20.1,0.0,6.6,20.0,4.9,15.4,30163.0,23486.0,12666,20.5,8.9,7.1,2.2,28319,21394,0.4421,8.4,23.8,15.6,10.4,56.0,12.3,20.5,79.5,29.9
050US27045,21031,10002,20.9,96.9,0.5,0.0,0.0,0.4,9.3,2.5,13.5,20591.0,15877.0,10811,11.0,7.9,1.8,1.1,40297,31083,0.3932,7.1,31.5,22.9,9.6,53.3,3.6,25.8,35.3,11.6
050US27123,546598,221092,14.5,64.5,11.7,0.7,0.0,0.6,13.4,4.6,4.8,531538.0,419036.0,282495,11.6,5.1,6.4,4.6,40760,36598,0.46,11.8,17.1,16.5,9.3,40.6,1.5,22.2,92.1,1452.6
050US13099,10218,4979,19.1,44.8,50.9,0.5,0.0,0.0,31.4,8.2,15.7,10082.0,7659.0,3690,16.0,8.0,6.9,1.5,28136,21992,0.4967,9.9,30.9,14.6,8.8,63.3,27.1,29.2,96.1,9.7
050US16053,24074,8590,12.8,88.5,0.2,0.6,0.1,0.8,17.7,4.7,6.8,23915.0,16666.0,11289,11.7,6.9,4.6,3.4,30256,23417,0.4312,8.0,42.1,9.4,9.0,55.6,10.1,17.0,96.4,14.4
050US54061,106196,45047,12.7,88.8,3.6,0.1,0.0,0.4,20.4,6.6,10.7,100600.0,88796.0,52984,13.4,5.7,5.6,11.4,33775,33527,0.5191,19.2,12.3,18.4,10.1,43.9,9.3,19.9,97.3,125.1
050US42007,164781,79587,21.5,89.7,5.9,0.1,0.0,0.3,9.8,5.1,9.4,161848.0,132764.0,79802,15.8,8.8,3.9,1.7,40385,33025,0.4288,8.2,20.6,16.6,11.2,48.6,3.8,31.3,52.5,183.1
050US48353,14901,7075,18.2,85.7,5.5,0.6,0.0,0.3,15.6,7.9,22.0,14663.0,11048.0,6131,20.8,7.1,9.7,3.9,29343,25703,0.4986,10.8,28.2,13.6,9.7,59.2,7.7,24.1,94.5,7.8
050US48357,9907,4152,10.1,80.9,1.2,0.8,0.0,1.9,14.8,3.8,18.3,9843.0,6802.0,4544,11.6,5.2,8.0,2.4,31799,23215,0.3941,11.4,40.4,5.2,11.9,62.1,15.8,17.2,71.9,4.5
050US48367,138447,50780,15.6,91.8,1.4,0.7,0.0,0.9,8.2,4.7,9.7,136787.0,103970.0,64858,12.3,9.4,6.7,3.1,44125,36420,0.4286,8.5,27.4,11.4,11.4,43.8,16.5,19.4,56.8,56.2
050US54069,41875,20882,21.8,92.4,3.7,0.3,0.0,0.2,14.4,5.9,17.4,39524.0,33810.0,18947,15.5,8.6,6.3,3.1,32799,31208,0.503,12.0,15.7,16.4,11.8,48.7,3.6,34.3,63.2,197.4
050US28037,7716,4288,19.9,63.0,35.0,0.1,0.0,0.8,19.3,2.1,29.3,7632.0,5913.0,2668,22.5,7.3,5.8,0.9,35552,22723,0.4615,7.8,34.9,14.6,12.2,62.7,25.3,28.2,70.5,7.6
050US28041,13619,5225,14.1,72.9,26.2,0.2,0.0,0.0,16.5,16.5,26.8,9554.0,10979.0,2909,20.2,6.9,7.5,0.5,41319,16548,0.4498,9.6,36.2,12.9,9.0,57.9,23.5,28.9,30.2,7.3
050US48221,60025,26651,24.9,94.2,1.0,0.8,0.0,0.4,8.9,6.0,12.9,59263.0,47408.0,25205,12.8,10.1,6.5,2.2,40832,36091,0.4448,9.6,22.7,11.8,15.0,50.8,18.2,14.3,50.5,63.3
050US48227,36213,13200,12.9,78.7,5.5,1.1,0.0,0.4,16.4,6.8,14.0,31502.0,28218.0,14232,16.7,9.1,8.3,5.8,35531,25531,0.4426,7.9,27.5,16.3,9.6,58.2,7.1,20.3,87.9,14.7
050US38087,788,464,26.8,95.6,2.4,0.9,0.0,1.0,4.9,2.1,27.6,788.0,613.0,374,18.4,6.2,1.0,0.5,40862,36040,0.4129,9.1,62.3,4.3,3.7,34.0,13.1,41.0,31.0,0.4
050US13089,755287,314430,12.4,33.5,53.3,0.9,0.0,0.3,14.4,6.7,9.7,742357.0,579860.0,384519,10.8,6.2,9.7,5.1,41041,37523,0.4891,9.9,11.5,12.7,10.3,38.1,0.6,18.6,113.0,1174.6
050US12061,156964,81185,32.9,84.3,8.3,0.3,0.0,0.4,10.3,6.3,24.9,155306.0,131354.0,60128,16.5,11.7,8.6,4.4,31550,38274,0.5172,6.6,15.2,15.0,15.4,47.1,7.3,16.4,55.8,161.5
050US13285,70095,28676,14.8,58.0,36.6,0.2,0.0,0.4,19.6,5.8,12.9,68587.0,52771.0,30644,16.3,7.0,10.0,2.6,31262,24660,0.4824,8.5,29.4,11.9,13.3,54.4,7.2,19.9,106.1,69.3
050US17085,21429,13723,28.0,96.7,0.6,0.3,0.0,0.2,9.6,2.4,26.6,21226.0,17360.0,10679,14.3,8.8,1.9,1.0,34046,34974,0.4256,7.9,29.2,13.1,10.9,50.8,2.9,29.1,46.4,22.8
050US17089,531756,189301,13.7,71.0,5.4,0.5,0.0,0.5,8.5,5.0,3.9,526321.0,395976.0,270509,8.6,5.3,7.1,2.4,41171,37548,0.4396,8.5,23.6,10.3,11.4,44.0,0.8,20.6,71.4,364.5
050US45039,22406,11958,21.6,39.3,57.5,0.4,0.0,0.2,18.5,5.0,22.1,22087.0,18093.0,9775,16.8,7.5,12.4,1.0,33259,25698,0.4939,6.9,27.2,11.7,10.0,49.1,23.7,40.9,58.7,17.4
050US13115,97805,40713,16.6,78.1,13.9,0.2,0.0,0.6,18.6,5.6,11.1,93599.0,75170.0,42403,16.0,7.2,7.4,2.7,31534,27418,0.4786,10.4,27.8,15.0,10.1,56.8,10.2,23.1,97.2,79.9
050US42021,131611,66072,22.5,93.1,3.6,0.0,0.0,0.3,14.5,5.2,13.8,124880.0,106142.0,56969,18.3,10.0,4.0,1.4,34304,27173,0.4365,8.9,20.3,20.3,12.2,55.6,4.7,38.2,47.5,96.1
050US18141,270881,117050,15.8,76.3,12.9,0.5,0.0,0.4,14.8,4.9,10.8,258095.0,206810.0,129334,13.7,6.5,5.4,3.3,35273,29635,0.4753,14.3,23.1,14.8,10.6,47.0,1.6,23.6,72.1,255.7
050US18149,22996,11185,18.3,96.8,0.7,0.3,0.0,0.3,17.5,5.6,24.1,22933.0,17561.0,9268,15.0,7.7,6.2,3.6,31491,24105,0.4446,8.5,37.6,13.7,10.7,59.7,9.2,32.2,51.6,36.2
050US13125,2984,1533,16.9,88.9,9.7,0.5,0.0,0.0,18.1,1.4,27.1,2906.0,2323.0,1359,14.5,7.6,9.2,2.5,34402,24258,0.4399,7.9,37.7,13.1,6.5,57.2,34.2,32.7,82.4,10.7
050US13255,66043,27623,18.2,61.6,34.2,0.4,0.0,0.2,17.5,4.3,7.0,64777.0,50404.0,27407,15.3,8.7,8.7,2.2,33391,30491,0.539,9.9,24.0,12.2,13.2,54.5,5.9,20.1,91.1,140.9
050US13259,6446,2346,14.6,23.5,57.4,0.3,0.0,0.5,28.2,9.2,21.4,4204.0,5688.0,1710,21.2,10.2,4.8,0.5,23818,17244,0.4902,16.0,24.2,10.0,8.3,62.5,35.0,34.8,60.5,5.1
050US08081,13150,6197,14.2,91.3,0.8,0.7,0.0,1.0,17.8,5.0,15.8,13014.0,9714.0,6133,13.9,8.6,5.7,2.8,40215,29059,0.4511,8.0,31.7,13.7,7.0,57.8,19.7,19.3,76.0,1.3
050US27001,15826,16873,33.1,94.5,0.5,2.2,0.0,0.8,12.2,5.1,55.0,15566.0,13221.0,6372,19.4,12.0,3.0,1.3,34420,30585,0.4375,8.8,26.1,18.2,9.9,55.5,11.9,25.8,32.9,9.3
050US42037,65390,30299,19.4,94.7,1.7,0.1,0.0,0.4,14.1,4.5,12.6,61159.0,53790.0,30788,13.8,7.4,5.4,4.2,35654,28051,0.4469,9.8,25.4,19.8,10.6,54.8,8.4,31.7,63.3,62.7
050US17069,3890,2347,24.9,96.8,2.5,0.3,0.0,0.1,13.3,6.3,35.4,3781.0,3339.0,1422,27.8,8.9,16.6,2.1,34082,27720,0.4642,7.0,27.0,33.2,8.9,65.3,20.2,32.7,56.4,13.2
050US17151,4177,2644,30.6,92.4,5.7,0.0,0.0,0.2,21.4,6.8,38.8,3949.0,3563.0,1138,26.4,14.3,6.1,6.2,34010,22690,0.4459,12.8,29.7,18.3,11.0,58.5,18.7,37.4,36.9,7.2
050US26077,264322,112585,15.0,79.8,11.0,0.2,0.0,0.7,14.4,6.2,7.4,255955.0,207081.0,132109,12.9,6.3,3.8,5.9,35040,33450,0.4684,10.9,23.5,15.7,10.5,45.9,3.3,19.4,77.0,200.3
050US42107,141935,69965,20.4,93.0,3.0,0.2,0.0,0.3,13.1,5.2,16.2,134728.0,113761.0,63687,18.0,8.9,5.0,1.7,38089,27749,0.4239,7.0,30.8,17.5,12.0,60.0,3.9,34.0,51.1,89.9
050US17071,6737,3872,25.7,97.2,0.2,0.0,0.0,0.6,8.6,6.2,21.8,6684.0,5502.0,3243,16.5,10.7,4.9,0.9,35472,31645,0.3976,7.3,35.8,11.3,9.0,52.9,10.2,35.4,39.3,10.2
050US30037,814,489,25.6,89.9,1.5,0.9,0.0,4.4,16.6,2.2,26.2,814.0,672.0,359,18.6,13.4,2.0,0.1,28625,30053,0.4869,11.7,45.7,8.1,6.4,52.4,18.6,20.5,50.1,0.4
050US30051,2455,1153,21.2,99.5,0.0,0.0,0.0,0.0,21.2,0.0,19.8,2434.0,1904.0,1191,17.8,8.9,6.7,2.0,36957,46198,0.5645,6.1,42.6,13.5,9.8,52.0,10.6,39.3,124.9,0.8
050US27005,34227,19889,20.7,86.9,0.4,5.9,0.0,3.8,10.7,3.8,29.9,33753.0,25899.0,16461,14.3,10.5,3.9,1.6,36487,34226,0.4761,9.1,27.1,16.1,9.9,52.5,9.4,26.5,45.3,15.1
050US38023,2289,1567,24.8,94.1,2.5,1.1,0.0,0.7,7.4,4.2,32.4,2183.0,1792.0,1061,13.6,9.6,5.8,0.0,38427,39464,0.4435,0.4,45.6,9.0,10.4,47.8,6.1,29.3,50.9,1.2
050US51173,30539,15366,22.1,95.6,2.3,0.3,0.1,0.2,18.7,5.5,17.4,29802.0,24648.0,12052,24.9,7.8,6.2,3.2,30855,23016,0.4322,7.7,27.9,16.9,14.3,64.1,17.6,32.3,69.2,34.0
050US01077,92870,45272,20.0,85.9,10.2,0.4,0.0,0.5,13.0,4.7,14.9,90773.0,74432.0,41204,14.4,8.2,5.5,2.5,31934,28540,0.4595,9.0,24.4,13.3,14.7,51.2,8.3,26.7,67.1,67.8
050US01083,96921,36278,15.3,78.9,13.5,0.9,0.0,0.6,12.7,5.1,9.8,93941.0,75050.0,42284,15.5,9.4,8.4,3.0,36470,28695,0.43,8.1,29.5,10.4,12.7,48.7,10.7,19.8,62.4,64.8
050US13067,756653,302537,12.3,57.1,27.6,0.2,0.0,0.3,8.6,4.8,6.3,746224.0,577221.0,396989,9.1,7.0,6.7,3.9,45659,41480,0.4477,8.1,15.4,10.3,11.3,34.6,1.0,16.6,84.1,890.3
050US13081,22509,10810,18.8,52.5,45.8,0.0,0.0,0.2,29.7,12.0,21.6,22107.0,17110.0,9051,19.3,6.8,12.2,2.4,30065,25402,0.5548,9.5,23.6,14.0,15.4,53.8,20.3,29.9,117.2,39.6
050US37097,178853,75619,15.9,80.0,12.1,0.3,0.0,0.6,9.8,4.8,9.6,177623.0,137709.0,87514,12.3,6.7,6.3,2.1,37084,35261,0.4731,7.2,26.5,11.9,14.6,46.1,13.4,19.0,69.7,131.6
050US37169,45688,22296,20.6,92.8,4.0,0.5,0.0,0.2,13.6,4.8,12.1,45165.0,37066.0,21073,17.9,8.8,5.8,2.1,35735,27979,0.4277,7.1,30.6,12.5,9.9,58.7,24.3,32.1,49.4,49.6
050US51510,158309,76361,11.6,59.8,21.9,0.3,0.0,0.3,9.4,3.3,6.6,156840.0,126451.0,96737,7.5,9.0,5.9,7.1,65032,64835,0.4471,7.7,8.1,9.0,5.2,28.4,0.0,11.7,126.2,5124.9
050US51013,236434,116248,10.8,69.0,9.2,0.4,0.0,0.3,6.4,2.8,6.6,232892.0,190256.0,148139,6.0,6.6,3.7,7.6,76676,73078,0.4426,8.0,6.5,6.2,4.4,19.9,0.1,14.6,111.9,4471.1
050US13165,8787,4567,17.2,58.1,35.6,2.1,0.0,0.1,34.5,3.9,25.7,8453.0,6920.0,3296,15.8,7.6,7.4,6.9,20279,14212,0.4505,5.5,29.0,9.7,7.7,50.9,34.7,29.9,67.5,13.2
050US26073,70363,29236,12.7,86.7,2.4,3.1,0.0,1.6,24.6,7.3,14.6,63921.0,58142.0,33763,14.2,5.7,4.7,12.7,23209,24297,0.4825,16.7,17.9,12.3,11.5,49.9,10.0,23.5,95.0,51.0
050US18005,83280,34480,16.1,83.6,1.8,0.1,0.0,0.7,12.7,4.4,7.9,82287.0,63339.0,40240,14.1,5.7,6.5,3.7,38816,32371,0.4299,5.9,38.7,12.6,10.9,47.0,6.2,22.5,68.4,84.7
050US18015,20137,9643,19.6,95.6,0.6,0.1,0.0,0.2,7.9,2.6,15.8,20022.0,15662.0,9578,15.0,8.8,5.7,2.9,39121,29527,0.4196,7.7,41.3,13.3,8.2,60.5,5.7,30.9,48.7,25.9
050US16071,4429,2006,19.4,97.1,0.1,0.4,0.0,0.9,12.2,0.7,14.5,4401.0,3170.0,1896,17.8,8.8,7.4,0.5,35000,24294,0.3877,18.3,36.2,17.1,7.1,55.6,4.5,22.4,39.0,1.7
050US17167,195963,91952,17.9,81.2,12.7,0.1,0.0,0.5,14.0,5.0,8.5,191827.0,152152.0,93173,13.8,7.9,4.0,3.2,41198,35549,0.4541,9.7,12.5,18.1,10.4,42.9,4.5,21.9,63.7,105.9
050US18163,181548,84478,16.9,84.7,9.5,0.1,0.0,0.4,16.1,5.0,9.9,174816.0,142285.0,88141,15.0,7.6,5.1,3.2,34431,29731,0.4669,7.5,24.3,16.0,11.9,50.7,2.5,21.1,74.7,361.9
050US18165,15485,7512,19.9,97.0,0.7,0.2,0.0,0.4,14.5,8.0,12.7,15254.0,12092.0,6754,19.7,8.6,3.6,1.2,36454,26955,0.4059,6.3,31.2,13.3,10.7,60.9,7.5,31.7,56.4,29.2
050US18169,31198,14162,20.8,95.2,1.1,0.9,0.0,0.2,11.5,4.3,10.3,29269.0,24741.0,14463,14.9,7.0,3.9,1.9,33690,27170,0.3963,9.4,36.7,14.8,9.9,56.1,4.2,31.5,52.6,34.3
050US54055,59370,30007,22.1,90.5,6.2,0.1,0.0,0.5,18.3,6.4,16.4,58163.0,47195.0,22194,25.1,8.8,7.1,2.5,32620,23341,0.4478,12.8,16.0,18.7,14.2,54.0,19.2,27.7,70.0,71.6
050US13299,35745,16794,17.0,64.1,30.9,0.3,0.0,0.3,23.3,4.2,18.7,33185.0,27131.0,13375,13.8,5.9,6.9,2.8,30249,20221,0.4599,7.3,23.0,15.3,12.7,55.3,20.8,28.0,84.3,18.7
050US26093,190832,77020,17.2,96.0,0.6,0.2,0.0,0.6,5.3,3.8,5.3,189608.0,150136.0,97455,10.8,6.6,3.4,2.7,47335,41039,0.4097,7.2,27.3,13.5,11.6,41.4,5.9,26.1,30.8,136.2
050US17203,38503,15625,17.8,96.7,0.6,0.1,0.0,0.4,5.9,3.6,6.2,37427.0,29171.0,18574,10.4,7.3,2.4,2.0,43011,37751,0.4284,11.2,25.8,14.5,10.4,44.8,2.1,25.2,40.2,29.6
050US08085,42280,19455,23.8,90.8,0.2,1.3,0.0,0.4,12.3,5.3,10.1,41778.0,33256.0,18381,14.5,9.5,5.5,2.0,34264,30017,0.4429,5.2,26.4,16.1,13.4,54.6,18.7,18.2,58.4,8.7
050US12021,379345,218348,32.2,84.5,6.8,0.2,0.0,0.2,11.0,4.4,32.2,375348.0,314258.0,159715,11.8,8.2,9.3,3.9,34096,46785,0.5329,5.5,17.8,11.0,12.4,49.6,5.1,13.6,74.9,109.3
050US12051,41472,14932,13.5,73.8,11.3,1.9,0.0,0.6,26.8,6.9,13.8,39494.0,30355.0,18765,11.6,4.9,11.6,3.0,26876,20122,0.4763,8.7,34.4,9.6,10.6,60.7,38.6,18.5,89.5,12.9
050US17147,16412,7435,19.5,96.7,1.1,0.0,0.0,0.5,5.7,3.7,9.1,16330.0,12733.0,8228,12.9,7.8,3.2,1.3,41102,34674,0.3885,12.4,26.8,14.7,10.8,48.1,3.1,25.7,36.6,16.9
050US48097,40428,16986,18.4,89.7,2.8,0.8,0.0,1.0,12.8,4.0,8.6,39785.0,30794.0,19544,13.4,8.3,5.8,2.8,38292,32078,0.4353,10.3,29.1,11.2,9.8,53.9,11.7,20.7,76.4,19.4
050US48113,2622634,1027813,10.7,56.3,22.6,0.4,0.0,0.4,14.6,5.0,8.0,2592773.0,1935816.0,1315440,9.8,4.8,9.5,3.2,37502,33604,0.4909,7.3,19.5,11.1,10.7,45.0,1.5,16.6,125.0,1177.2
050US13307,2587,1536,24.9,54.6,32.9,0.3,0.0,0.2,24.7,6.3,27.4,2583.0,2011.0,939,17.3,4.7,3.7,0.9,35392,22034,0.4986,7.9,30.5,11.8,6.7,55.4,44.8,42.4,16.9,7.3
050US17141,50793,22687,18.6,92.6,1.0,0.3,0.0,0.4,9.6,6.2,7.6,50192.0,39340.0,24572,13.6,9.0,2.8,2.0,36774,31974,0.4045,10.7,30.1,13.4,9.9,53.0,2.4,25.1,60.5,29.9
050US17157,31973,13951,18.9,86.5,10.6,0.2,0.0,0.3,12.6,4.4,13.6,28121.0,25790.0,13202,16.9,8.6,4.6,1.2,36047,27206,0.4261,5.7,28.9,16.7,11.1,61.4,12.5,30.8,57.7,24.2
050US47109,25814,12066,21.0,91.3,5.8,0.2,0.0,0.7,18.5,6.9,18.2,25471.0,20167.0,9540,18.3,7.0,7.4,2.6,35298,21903,0.4466,10.8,33.9,14.4,11.0,59.4,15.6,32.0,63.0,21.4
050US47113,97838,43320,16.9,57.4,37.1,0.1,0.0,0.3,19.7,6.7,11.7,93937.0,75876.0,42686,15.4,7.0,7.0,2.6,32640,26619,0.474,9.1,21.9,19.9,11.1,51.5,5.0,21.7,91.5,77.7
050US48445,12408,4864,15.1,89.2,2.5,0.1,0.0,0.2,21.1,7.8,15.7,11503.0,8997.0,4975,15.4,4.4,7.6,1.7,29704,21048,0.4391,6.2,38.8,12.4,7.4,61.1,10.2,22.8,90.9,5.5
050US48483,5187,2715,19.5,90.0,2.7,0.3,0.0,1.7,17.0,4.5,24.1,5128.0,3861.0,2482,16.0,6.0,8.9,2.0,30827,27737,0.4306,6.2,28.3,11.8,8.9,56.0,9.7,21.9,87.6,3.0
